"num_orders","num_order_days","days_since_last","order_freq","ave_stock_per_order","ave_qty","ave_purchased","total_unique_stock","total_qty","total_purchases","customer_activity_score","label"
"3","3","45","1.910828025477707","1","23","31.95","2","69","95.85","0.1518772606947279","5"
"2","2","45","0.9803921568627451","30","400","593.1750000000001","57","800","1186.3500000000001","0.11456746216177985","0"
"2","2","45","1.8518518518518516","3.5","101.5","89.67","7","203","179.34","0.11456746216177985","5"
"3","3","45","0.8287292817679558","29.333333333333332","62.333333333333336","113.76","77","187","341.28000000000003","0.1518772606947279","1"
"1","1","45","0.2680965147453083","20","81","393.53999999999996","20","81","393.53999999999996","0.07725766362883181","0"
"4","4","45","1.4084507042253522","11.75","85.75","187.125","46","343","748.5","0.18918705922767595","0"
"3","3","45","0.8042895442359249","13","320.6666666666667","681.0266666666668","34","962","2043.0800000000002","0.1518772606947279","1"
"1","1","45","0.2680965147453083","43","142","189.4","43","142","189.4","0.07725766362883181","5"
"2","2","45","0.8130081300813009","11","34","92.23000000000002","22","68","184.46000000000004","0.11456746216177985","5"
"3","3","45","0.8152173913043478","21","192.66666666666666","365.0266666666667","48","578","1095.0800000000002","0.1518772606947279","0"
"8","5","45","1.5723270440251573","15.875","175.375","272.78500000000014","109","1403","2182.280000000001","0.33842625335946813","0"
"1","1","44","0.2680965147453083","21","180","326.23999999999995","21","180","326.23999999999995","0.07887502643264961","0"
"3","3","44","1.1811023622047243","40.666666666666664","539.3333333333334","860.3466666666667","104","1618","2581.04","0.15505675927979412","0"
"6","6","44","2.2556390977443606","16.833333333333332","170.16666666666666","413.52166666666676","64","1021","2481.1300000000006","0.2693293585505109","1"
"5","5","44","1.607717041800643","15.6","273.8","341.31399999999996","58","1369","1706.57","0.23123849212693862","1"
"1","1","44","0.2680965147453083","45","187","210.35000000000002","45","187","210.35000000000002","0.07887502643264961","5"
"1","1","44","0.2680965147453083","49","189","221.97","49","189","221.97","0.07887502643264961","5"
"2","2","44","3.278688524590164","31","101","285.48","57","202","570.96","0.11696589285622186","1"
"1","1","44","0.2680965147453083","15","164","229.63999999999996","15","164","229.63999999999996","0.07887502643264961","0"
"3","2","44","4.3478260869565215","5","9","20.81","15","27","62.43","0.15505675927979412","5"
"4","4","44","1.2012012012012012","14.5","323.25","382.9050000000001","54","1293","1531.6200000000003","0.19314762570336635","1"
"3","3","44","1.3274336283185841","29.333333333333332","96","225.09","76","288","675.27","0.15505675927979412","1"
"5","5","44","1.3623978201634876","15.6","335","225.01400000000004","67","1675","1125.0700000000002","0.23123849212693862","0"
"2","2","44","1.3245033112582782","24","85","185.85","40","170","371.7","0.11696589285622186","5"
"1","1","44","0.2680965147453083","36","326","267.13000000000005","36","326","267.13000000000005","0.07887502643264961","5"
"4","4","44","1.3513513513513513","15.75","216.5","360.9225","42","866","1443.69","0.19314762570336635","1"
"1","1","44","0.2680965147453083","21","240","365.45","21","240","365.45","0.07887502643264961","0"
"2","2","44","0.6779661016949152","20.5","243","319.02500000000003","38","486","638.0500000000001","0.11696589285622186","0"
"1","1","44","0.2680965147453083","35","289","575.4100000000001","35","289","575.4100000000001","0.07887502643264961","0"
"2","2","44","0.6968641114982579","26","221.5","396.05500000000006","52","443","792.1100000000001","0.11696589285622186","0"
"2","2","44","0.6779661016949152","22","146","174.04999999999998","39","292","348.09999999999997","0.11696589285622186","5"
"4","4","44","1.2121212121212122","12.5","109.75","238.5225","47","439","954.09","0.19314762570336635","0"
"5","4","44","1.444043321299639","26.2","98.6","219.26399999999998","109","493","1096.32","0.23123849212693862","1"
"1","1","44","0.2680965147453083","15","130","98","15","130","98","0.07887502643264961","5"
"3","3","44","3.296703296703297","3.3333333333333335","123.33333333333333","191.07333333333335","7","370","573.22","0.15505675927979412","1"
"1","1","44","0.2680965147453083","29","215","522.91","29","215","522.91","0.07887502643264961","0"
"2","2","44","0.6920415224913495","32.5","166.5","332.13","61","333","664.26","0.11696589285622186","1"
"5","5","44","2.1551724137931036","19","42.8","124.78599999999999","74","214","623.93","0.23123849212693862","1"
"4","4","44","1.6528925619834711","16.75","195.5","245.46499999999997","65","782","981.8599999999999","0.19314762570336635","0"
"11","11","44","3.2640949554896146","22","315.09090909090907","475.27727272727265","141","3466","5228.049999999999","0.45978369066837216","1"
"4","4","43","1.2987012987012987","36.25","291.5","706.1725","128","1166","2824.69","0.1972775641363325","0"
"1","1","43","0.2680965147453083","10","94","183.7","10","94","183.7","0.08056155507559395","0"
"1","1","43","0.2680965147453083","26","401","379.45","26","401","379.45","0.08056155507559395","0"
"7","7","43","2.430555555555556","24.428571428571427","381.14285714285717","654.6628571428572","102","2668","4582.64","0.31399357319707105","1"
"1","1","43","0.2680965147453083","10","116","216.4","10","116","216.4","0.08056155507559395","0"
"2","2","43","0.9803921568627451","37.5","365.5","806.3449999999999","66","731","1612.6899999999998","0.11946689142917347","0"
"1","1","43","0.2680965147453083","14","186","335.86","14","186","335.86","0.08056155507559395","0"
"1","1","43","0.2680965147453083","12","78","193.44000000000003","12","78","193.44000000000003","0.08056155507559395","5"
"2","2","43","2.1052631578947367","10.5","73","162.12","19","146","324.24","0.11946689142917347","0"
"3","1","43","0.2680965147453083","46.666666666666664","113.66666666666667","215.31999999999996","122","341","645.9599999999999","0.15837222778275298","1"
"4","3","43","1.3953488372093024","9.25","137.5","247.72","24","550","990.88","0.1972775641363325","1"
"2","2","43","1.0869565217391304","3","1050","389","5","2100","778","0.11946689142917347","1"
"6","5","43","1.8315018315018317","27.666666666666668","363.6666666666667","451.22166666666664","157","2182","2707.33","0.27508823684349154","1"
"1","1","43","0.2680965147453083","11","111","306.45","11","111","306.45","0.08056155507559395","5"
"1","1","43","0.2680965147453083","30","243","236.09000000000003","30","243","236.09000000000003","0.08056155507559395","5"
"1","1","43","0.2680965147453083","39","148","225.77","39","148","225.77","0.08056155507559395","5"
"2","2","43","1.3513513513513513","24","302","164.83999999999997","46","604","329.67999999999995","0.11946689142917347","5"
"1","1","43","0.2680965147453083","5","260","389.64","5","260","389.64","0.08056155507559395","1"
"2","2","43","3.3333333333333335","55","268.5","328.65","88","537","657.3","0.11946689142917347","1"
"2","2","43","2.4691358024691357","9.5","71","356.25","11","142","712.5","0.11946689142917347","1"
"2","2","43","1.1363636363636365","14.5","75.5","130.085","29","151","260.17","0.11946689142917347","5"
"9","5","43","1.773049645390071","20.555555555555557","186","412.1733333333334","169","1674","3709.5600000000004","0.3918042459042301","1"
"5","5","43","1.36986301369863","17.6","155","461.3040000000001","80","775","2306.5200000000004","0.236182900489912","0"
"1","1","43","0.2680965147453083","15","145","239.41000000000003","15","145","239.41000000000003","0.08056155507559395","0"
"7","7","43","2.2222222222222223","3.5714285714285716","25","182.97857142857143","10","175","1280.85","0.31399357319707105","1"
"11","11","43","3.481012658227848","10.181818181818182","90.27272727272727","216.44090909090912","83","993","2380.8500000000004","0.46961491861138915","0"
"7","7","42","2.8112449799196786","9.714285714285714","273.7142857142857","486.67428571428576","45","1916","3406.7200000000003","0.3208541699188786","1"
"1","1","42","0.2680965147453083","11","120","219.39000000000001","11","120","219.39000000000001","0.08232178327080115","0"
"1","1","42","0.2680965147453083","12","160","169.48000000000002","12","160","169.48000000000002","0.08232178327080115","5"
"9","7","42","2.0648967551622417","21.444444444444443","243.44444444444446","381.4222222222222","123","2191","3432.8","0.40036496546823774","0"
"3","3","42","2.857142857142857","11","110","161.66666666666666","32","330","485","0.1618325788201603","0"
"16","12","42","3.669724770642202","23.625","634.9375","637.285625","226","10159","10196.57","0.6786527498909949","1"
"3","3","42","0.906344410876133","17.333333333333332","134","279.0333333333333","51","402","837.0999999999999","0.1618325788201603","0"
"4","2","42","1.1627906976744187","26.75","450","1089.83","106","1800","4359.32","0.20158797659483987","1"
"2","2","42","2.7777777777777777","21.5","393","385.015","43","786","770.03","0.12207718104548072","0"
"5","5","42","1.3850415512465373","38.4","219.6","391.464","162","1098","1957.32","0.24134337436951947","1"
"7","7","42","2.2151898734177213","7.714285714285714","85.85714285714286","187.77857142857144","39","601","1314.45","0.3208541699188786","1"
"5","5","42","1.3440860215053763","23.4","209.4","410.604","91","1047","2053.02","0.24134337436951947","0"
"9","8","42","2.26628895184136","17.333333333333332","1211.111111111111","1814.606666666667","103","10900","16331.460000000003","0.40036496546823774","1"
"8","8","42","4.9079754601226995","19.875","64.5","198.435","109","516","1587.48","0.36060956769355823","1"
"1","1","42","0.2680965147453083","50","285","338.8","50","285","338.8","0.08232178327080115","5"
"3","3","42","2.34375","19","314","614.0466666666667","41","942","1842.14","0.1618325788201603","1"
"9","9","42","2.727272727272727","13.444444444444445","100","385.15111111111116","66","900","3466.3600000000006","0.40036496546823774","1"
"5","5","42","1.893939393939394","23","388.2","409.6139999999999","81","1941","2048.0699999999997","0.24134337436951947","0"
"3","3","42","1.4925373134328357","22.666666666666668","528.6666666666666","612.4266666666666","59","1586","1837.28","0.1618325788201603","1"
"1","1","42","0.2680965147453083","19","281","290.66","19","281","290.66","0.08232178327080115","0"
"2","2","42","0.6191950464396285","15","144.5","231.73000000000002","29","289","463.46000000000004","0.12207718104548072","0"
"2","2","42","2.3255813953488373","11","105","186.4","22","210","372.8","0.12207718104548072","0"
"4","4","42","1.5267175572519083","28.5","444.5","537.1575","70","1778","2148.63","0.20158797659483987","1"
"2","2","40","3.571428571428571","22","292.5","720.71","34","585","1441.42","0.12765559827303788","1"
"7","7","40","2.108433734939759","13.285714285714286","118.57142857142857","340.86428571428576","65","830","2386.05","0.33551586519788573","1"
"12","11","40","3.3232628398791544","18.583333333333332","129.5","301.24333333333334","146","1554","3614.92","0.5433761321227337","0"
"1","1","40","0.2680965147453083","19","51","149.30999999999997","19","51","149.30999999999997","0.08608354488806831","5"
"2","2","40","3.8461538461538463","72.5","165","359.89","135","330","719.78","0.12765559827303788","1"
"5","5","40","2.28310502283105","5.4","64.8","136.036","17","324","680.1800000000001","0.2523717584279466","1"
"7","7","40","1.8970189701897018","37.142857142857146","181","480.6057142857143","124","1267","3364.2400000000002","0.33551586519788573","0"
"1","1","40","0.2680965147453083","93","290","678.0100000000002","93","290","678.0100000000002","0.08608354488806831","1"
"3","3","40","1.3513513513513513","38.333333333333336","206.33333333333334","411.12000000000006","100","619","1233.3600000000001","0.16922765165800746","1"
"11","11","40","2.9810298102981028","22.818181818181817","92.36363636363636","189.80727272727273","106","1016","2087.88","0.5018040787377641","0"
"7","6","40","1.639344262295082","22.428571428571427","168","397.31857142857143","85","1176","2781.23","0.33551586519788573","1"
"2","2","40","2.4390243902439024","80","287.5","437.355","134","575","874.71","0.12765559827303788","1"
"8","6","40","2.3622047244094486","23.125","229.5","375.025","116","1836","3000.2","0.3770879185828554","0"
"9","7","40","2.095808383233533","26","67.11111111111111","148.63555555555558","161","604","1337.7200000000003","0.4186599719678249","1"
"4","4","40","1.282051282051282","14.25","102","161.73000000000002","47","408","646.9200000000001","0.21079970504297704","0"
"4","4","40","1.2048192771084338","11.25","82.25","214.3275","41","329","857.31","0.21079970504297704","0"
"1","1","40","0.2680965147453083","41","781","507.65999999999997","41","781","507.65999999999997","0.08608354488806831","1"
"1","1","40","0.2680965147453083","12","161","316.88","12","161","316.88","0.08608354488806831","5"
"2","2","40","2.8169014084507045","18","221.5","270.765","33","443","541.53","0.12765559827303788","0"
"2","2","40","0.6688963210702341","34.5","116","149.20499999999998","69","232","298.40999999999997","0.12765559827303788","1"
"2","2","40","0.6153846153846154","8","88","460.04999999999995","15","176","920.0999999999999","0.12765559827303788","1"
"3","3","40","1.4084507042253522","13.333333333333334","122.66666666666667","298.37666666666667","37","368","895.13","0.16922765165800746","0"
"5","4","40","1.2232415902140672","44","139.2","220.94399999999996","198","696","1104.7199999999998","0.2523717584279466","1"
"1","1","40","0.2680965147453083","28","131","243.63","28","131","243.63","0.08608354488806831","5"
"4","4","40","1.520912547528517","8.25","85.5","171.085","31","342","684.34","0.21079970504297704","0"
"1","1","40","0.2680965147453083","46","537","542.73","46","537","542.73","0.08608354488806831","1"
"5","5","40","1.824817518248175","8.4","53.6","99.88400000000001","33","268","499.4200000000001","0.2523717584279466","0"
"8","8","40","2.1739130434782608","17.125","55","122.15125","105","440","977.21","0.3770879185828554","1"
"1","1","40","0.2680965147453083","6","73","114.11","6","73","114.11","0.08608354488806831","5"
"1","1","40","0.2680965147453083","36","189","396.33","36","189","396.33","0.08608354488806831","5"
"2","2","40","0.6896551724137931","50","578","920.29","87","1156","1840.58","0.12765559827303788","0"
"1","1","40","0.2680965147453083","5","84","166.20000000000002","5","84","166.20000000000002","0.08608354488806831","5"
"3","3","40","4","93","264.3333333333333","370.59666666666664","248","793","1111.79","0.16922765165800746","1"
"4","4","40","1.084010840108401","20","44.5","174.475","63","178","697.9","0.21079970504297704","1"
"1","1","40","0.2680965147453083","6","88","215.07999999999998","6","88","215.07999999999998","0.08608354488806831","5"
"8","8","40","2.209944751381215","31.125","93.625","167.835","215","749","1342.68","0.3770879185828554","1"
"3","3","40","1.6666666666666667","14.666666666666666","100","181.39333333333335","31","300","544.1800000000001","0.16922765165800746","0"
"3","3","39","1.7543859649122806","19","162","349.90000000000003","51","486","1049.7","0.1731845570699448","0"
"7","7","39","2.430555555555556","25.142857142857142","323.14285714285717","491.7357142857144","141","2262","3442.1500000000005","0.3433609456548037","0"
"7","7","39","1.881720430107527","56.714285714285715","282.57142857142856","376.7685714285714","236","1978","2637.38","0.3433609456548037","1"
"2","2","39","1.6528925619834711","17","261.5","259.805","31","523","519.61","0.13064045992373008","0"
"4","4","39","1.0752688172043012","1.5","36.25","154.63","5","145","618.52","0.21572865421615953","1"
"4","4","39","1.095890410958904","27.25","284","467.95250000000004","72","1136","1871.8100000000002","0.21572865421615953","0"
"1","1","39","0.2680965147453083","8","82","243.94","8","82","243.94","0.08809636277751534","5"
"1","1","39","0.2680965147453083","5","32","79.19999999999999","5","32","79.19999999999999","0.08809636277751534","5"
"3","3","39","1.5706806282722512","14","272","216.80333333333337","42","816","650.4100000000001","0.1731845570699448","0"
"4","4","39","2.9850746268656714","16.25","135.25","292.215","53","541","1168.86","0.21572865421615953","0"
"4","4","39","1.2084592145015105","12","37.5","143.70999999999998","27","150","574.8399999999999","0.21572865421615953","0"
"3","3","39","2.34375","26.333333333333332","273.3333333333333","525.2966666666667","69","820","1575.89","0.1731845570699448","0"
"1","1","39","0.2680965147453083","40","323","656.25","40","323","656.25","0.08809636277751534","0"
"1","1","39","0.2680965147453083","19","85","317.82000000000005","19","85","317.82000000000005","0.08809636277751534","0"
"2","2","39","3.9215686274509802","5","96","78.36","10","192","156.72","0.13064045992373008","5"
"8","6","39","3.488372093023256","27.75","268.375","342.64625","176","2147","2741.17","0.38590504280101845","1"
"1","1","39","0.2680965147453083","14","160","179.70999999999998","14","160","179.70999999999998","0.08809636277751534","5"
"1","1","39","0.2680965147453083","9","52","174.89999999999998","9","52","174.89999999999998","0.08809636277751534","5"
"3","3","39","0.8042895442359249","6.666666666666667","205.33333333333334","336.18000000000006","18","616","1008.5400000000002","0.1731845570699448","1"
"2","2","39","1.7241379310344827","5.5","82.5","125.93500000000002","11","165","251.87000000000003","0.13064045992373008","0"
"2","2","39","1.1111111111111112","14","95","204.45","26","190","408.9","0.13064045992373008","0"
"8","7","39","2.364864864864865","14.75","130.125","292.20375000000007","97","1041","2337.6300000000006","0.38590504280101845","0"
"1","1","39","0.2680965147453083","13","223","427.93","13","223","427.93","0.08809636277751534","5"
"7","4","39","1.078167115902965","3.7142857142857144","286.2857142857143","1044.685714285714","23","2004","7312.799999999999","0.3433609456548037","1"
"5","4","39","1.5810276679841897","18","256","435.73400000000004","78","1280","2178.67","0.25827275136237426","0"
"1","1","39","0.2680965147453083","13","240","301.32000000000005","13","240","301.32000000000005","0.08809636277751534","0"
"2","2","39","0.8333333333333334","39","63.5","145.70499999999996","76","127","291.4099999999999","0.13064045992373008","1"
"2","2","38","0.7042253521126761","15.5","173.5","289.46999999999997","29","347","578.9399999999999","0.13376824844427404","0"
"1","1","38","0.2680965147453083","2","101","43.5","2","101","43.5","0.0902055622732769","5"
"2","2","38","2","21","527","539.8299999999999","39","1054","1079.6599999999999","0.13376824844427404","1"
"3","3","38","1.1904761904761905","33.333333333333336","100.33333333333333","168.36666666666667","91","301","505.1","0.1773309346152712","1"
"1","1","38","0.2680965147453083","6","50","108.97999999999999","6","50","108.97999999999999","0.0902055622732769","5"
"2","2","38","0.9852216748768473","6","39","103.17","11","78","206.34","0.13376824844427404","0"
"1","1","38","0.2680965147453083","40","72","357.21000000000004","40","72","357.21000000000004","0.0902055622732769","5"
"21","19","38","7.883817427385892","30.80952380952381","275.1904761904762","344.6","233","5779","7236.6","0.9614592856932197","1"
"1","1","38","0.2680965147453083","23","264","325.90999999999997","23","264","325.90999999999997","0.0902055622732769","0"
"3","3","38","1.8404907975460123","19.666666666666668","272.3333333333333","415.8966666666667","49","817","1247.69","0.1773309346152712","0"
"2","2","38","0.7662835249042145","17.5","231.5","346.09499999999997","33","463","692.1899999999999","0.13376824844427404","0"
"3","3","38","0.8174386920980926","10.333333333333334","63","165.40333333333334","30","189","496.21","0.1773309346152712","0"
"4","4","38","1.932367149758454","19.75","281.5","461.1500000000001","51","1126","1844.6000000000004","0.2208936207862683","1"
"2","2","38","0.6944444444444444","11","224.5","194.635","22","449","389.27","0.13376824844427404","0"
"2","2","38","0.7142857142857143","30","51.5","116.61500000000001","53","103","233.23000000000002","0.13376824844427404","5"
"8","7","38","1.9230769230769231","14.375","219.5","285.71375000000006","78","1756","2285.7100000000005","0.3951443654702569","1"
"1","1","38","0.2680965147453083","12","177","151.3","12","177","151.3","0.0902055622732769","5"
"8","7","38","1.9178082191780823","13.5","200","453.47124999999994","74","1600","3627.7699999999995","0.3951443654702569","1"
"1","1","38","0.2680965147453083","24","258","424.4","24","258","424.4","0.0902055622732769","0"
"1","1","38","0.2680965147453083","44","71","165.74999999999997","44","71","165.74999999999997","0.0902055622732769","5"
"62","38","38","10.187667560321715","3.8548387096774195","648.5","1175.5175806451614","43","40207","72882.09000000001","2.747529418704102","1"
"3","3","38","1.8404907975460123","9","390","481.66666666666674","14","1170","1445.0000000000002","0.1773309346152712","1"
"2","2","38","0.7518796992481203","5.5","50.5","141.575","11","101","283.15","0.13376824844427404","5"
"2","2","38","1.0810810810810811","14","283","387.59000000000003","27","566","775.1800000000001","0.13376824844427404","1"
"9","9","37","2.694610778443114","11","81.66666666666667","133.11222222222221","50","735","1198.01","0.4494682008267059","0"
"2","2","37","2.9850746268656714","21","291.5","418.03000000000003","34","583","836.0600000000001","0.13704948149580604","0"
"2","2","37","0.5524861878453038","62.5","323.5","402.245","123","647","804.49","0.13704948149580604","1"
"4","4","37","1.574803149606299","21.5","1737","1494.4325000000001","66","6948","5977.7300000000005","0.226311972733206","1"
"2","1","37","0.2680965147453083","13","160","214.92","26","320","429.84","0.13704948149580604","0"
"2","2","37","0.546448087431694","44","110.5","191.03000000000003","87","221","382.06000000000006","0.13704948149580604","1"
"3","3","37","1.0309278350515463","45.666666666666664","88.33333333333333","220.79333333333338","123","265","662.3800000000001","0.181680727114506","1"
"15","15","37","5.88235294117647","18.266666666666666","164.4","359.736","111","2466","5396.04","0.7172556745389059","1"
"1","1","37","0.2680965147453083","18","46","113.48000000000002","18","46","113.48000000000002","0.09241823587710604","5"
"4","4","37","1.2618296529968454","9.75","125.75","193.49750000000003","30","503","773.9900000000001","0.226311972733206","0"
"1","1","37","0.2680965147453083","39","415","576","39","415","576","0.09241823587710604","0"
"2","2","37","0.6802721088435374","13","166","166.32","24","332","332.64","0.13704948149580604","0"
"1","1","37","0.2680965147453083","79","253","217.37999999999994","79","253","217.37999999999994","0.09241823587710604","1"
"1","1","37","0.2680965147453083","24","184","399.65","24","184","399.65","0.09241823587710604","0"
"4","4","37","1.532567049808429","1","2000","640","1","8000","2560","0.226311972733206","2"
"1","1","37","0.2680965147453083","43","404","940.6699999999998","43","404","940.6699999999998","0.09241823587710604","0"
"6","6","37","2.0618556701030926","13.166666666666666","170.16666666666666","242.43000000000004","57","1021","1454.5800000000002","0.31557446397060596","0"
"8","8","37","2.15633423180593","18.625","253","497.66999999999996","88","2024","3981.3599999999997","0.404836955208006","1"
"9","9","37","2.7950310559006213","12.666666666666666","196.88888888888889","356.4688888888889","49","1772","3208.2200000000003","0.4494682008267059","1"
"1","1","37","0.2680965147453083","18","278","364.22","18","278","364.22","0.09241823587710604","0"
"1","1","37","0.2680965147453083","17","44","114.39","17","44","114.39","0.09241823587710604","5"
"6","5","37","2.923976608187134","6.333333333333333","1641.3333333333333","1135.7733333333335","13","9848","6814.640000000001","0.31557446397060596","1"
"1","1","37","0.2680965147453083","41","498","615.1400000000001","41","498","615.1400000000001","0.09241823587710604","0"
"1","1","37","0.2680965147453083","9","168","176.67999999999998","9","168","176.67999999999998","0.09241823587710604","5"
"4","4","37","1.3745704467353952","38.75","345.75","789.5324999999999","148","1383","3158.1299999999997","0.226311972733206","0"
"3","3","37","2.631578947368421","40.666666666666664","83","177.11666666666667","108","249","531.35","0.181680727114506","1"
"5","4","37","1.532567049808429","13.6","514.2","219.686","53","2571","1098.43","0.270943218351906","0"
"14","13","37","3.523035230352303","23.071428571428573","111.14285714285714","187.32642857142858","274","1556","2622.57","0.6726244289202058","1"
"1","1","37","0.2680965147453083","38","362","754.6399999999999","38","362","754.6399999999999","0.09241823587710604","0"
"1","1","36","0.2680965147453083","25","121","208.46","25","121","208.46","0.09474218948437897","5"
"1","1","36","0.2680965147453083","21","104","147.35000000000002","21","104","147.35000000000002","0.09474218948437897","5"
"5","5","36","1.3812154696132597","99.8","408.2","617.994","370","2041","3089.9700000000003","0.27775637014688664","1"
"3","3","36","0.8152173913043478","9","62.333333333333336","151.88333333333335","26","187","455.65000000000003","0.1862492798156328","0"
"7","7","36","2.364864864864865","11","75.14285714285714","197.9628571428572","57","526","1385.7400000000002","0.36926346047814046","0"
"3","2","36","0.7692307692307693","10.666666666666666","159.66666666666666","215.4333333333333","27","479","646.3","0.1862492798156328","0"
"2","1","36","0.2680965147453083","13.5","391","187.92999999999995","27","782","375.8599999999999","0.1404957346500059","0"
"4","4","36","3.3333333333333335","11","352.25","301.89","44","1409","1207.56","0.2320028249812597","1"
"1","1","36","0.2680965147453083","18","134","316.7","18","134","316.7","0.09474218948437897","0"
"3","3","36","0.8241758241758242","8.333333333333334","98.33333333333333","280.36","17","295","841.08","0.1862492798156328","1"
"4","4","36","1.257861635220126","31","170.5","329.79750000000007","102","682","1319.1900000000003","0.2320028249812597","1"
"5","5","36","1.3404825737265416","13.4","88.2","239.64600000000002","61","441","1198.23","0.27775637014688664","0"
"1","1","36","0.2680965147453083","29","218","436.06","29","218","436.06","0.09474218948437897","0"
"3","3","36","2.2556390977443606","5.666666666666667","65","114.48333333333335","14","195","343.45000000000005","0.1862492798156328","5"
"1","1","36","0.2680965147453083","32","117","281.62","32","117","281.62","0.09474218948437897","5"
"2","2","36","0.7462686567164178","14","120.5","304.925","27","241","609.85","0.1404957346500059","0"
"1","1","36","0.2680965147453083","28","316","524.14","28","316","524.14","0.09474218948437897","0"
"1","1","36","0.2680965147453083","29","336","528.08","29","336","528.08","0.09474218948437897","0"
"4","4","36","1.095890410958904","4.25","7.5","9.14","16","30","36.56","0.2320028249812597","5"
"2","2","36","3.278688524590164","3","26","97.575","4","52","195.15","0.1404957346500059","4"
"6","6","36","2.0905923344947737","19.333333333333332","375","311.63666666666666","101","2250","1869.82","0.32350991531251355","0"
"5","5","36","1.5772870662460567","46","261.2","405.77599999999995","145","1306","2028.8799999999999","0.27775637014688664","1"
"5","5","36","1.6556291390728477","7","60.2","103.154","31","301","515.77","0.27775637014688664","0"
"2","2","36","2.9850746268656714","26.5","372","389.25000000000006","53","744","778.5000000000001","0.1404957346500059","0"
"6","6","36","2.0689655172413794","22.5","249.33333333333334","374.76","96","1496","2248.56","0.32350991531251355","0"
"5","5","36","1.7543859649122806","12.6","118.4","189.824","57","592","949.12","0.27775637014688664","0"
"3","2","36","3.571428571428571","21.666666666666668","238","437.1266666666667","65","714","1311.38","0.1862492798156328","0"
"2","2","36","1.092896174863388","22","261","370.39","44","522","740.78","0.1404957346500059","0"
"5","4","36","1.2618296529968454","11.6","150","243.88000000000002","43","750","1219.4","0.27775637014688664","1"
"3","3","36","1.098901098901099","9","37.666666666666664","195.71666666666667","22","113","587.15","0.1862492798156328","1"
"9","9","36","2.6706231454005933","32.888888888888886","93.33333333333333","262.4411111111111","209","840","2361.9700000000003","0.4607705508093943","1"
"1","1","36","0.2680965147453083","10","87","151.05","10","87","151.05","0.09474218948437897","5"
"10","6","36","1.6666666666666667","7.5","520.5","712.1949999999999","25","5205","7121.949999999999","0.5065240959750211","1"
"6","6","36","1.935483870967742","10.5","76.33333333333333","169.35666666666665","38","458","1016.14","0.32350991531251355","0"
"2","2","36","2.7027027027027026","16","96","258.67999999999995","30","192","517.3599999999999","0.1404957346500059","0"
"3","3","36","0.8174386920980926","31.333333333333332","239","288.28666666666663","90","717","864.8599999999999","0.1862492798156328","1"
"7","5","35","2.840909090909091","4.571428571428571","179.14285714285714","242.75714285714284","17","1254","1699.3","0.3787884950240852","1"
"6","3","35","5","24.5","475","593.975","116","2850","3563.85","0.33185475158555644","0"
"1","1","35","0.2680965147453083","35","157","194.88000000000002","35","157","194.88000000000002","0.09718603439291297","5"
"2","1","35","0.2680965147453083","73.5","908","1474.875","146","1816","2949.75","0.14411977783144167","0"
"4","3","35","1.1583011583011582","31.5","98.25","188.5775","115","393","754.31","0.23798726470849907","1"
"3","3","35","4.6875","52.333333333333336","138.33333333333334","190.1533333333333","132","415","570.4599999999999","0.19105352126997036","1"
"5","5","35","2.092050209205021","7.8","318.8","348.096","26","1594","1740.48","0.28492100814702775","1"
"4","4","35","1.1142061281337048","21.75","435.75","306.8575000000001","76","1743","1227.4300000000003","0.23798726470849907","0"
"5","5","35","1.644736842105263","17.6","193.4","263.166","72","967","1315.83","0.28492100814702775","0"
"3","2","35","0.5571030640668524","47.666666666666664","157","217.94999999999996","136","471","653.8499999999999","0.19105352126997036","1"
"1","1","35","0.2680965147453083","141","736","668.1100000000001","141","736","668.1100000000001","0.09718603439291297","1"
"2","2","35","0.5571030640668524","13","248","329.32","23","496","658.64","0.14411977783144167","1"
"4","4","35","1.1904761904761905","82.25","542.5","988.4300000000001","255","2170","3953.7200000000003","0.23798726470849907","1"
"3","3","35","2.1739130434782608","18.333333333333332","196.66666666666666","266.2466666666666","47","590","798.7399999999999","0.19105352126997036","0"
"1","1","35","0.2680965147453083","22","279","324.57000000000005","22","279","324.57000000000005","0.09718603439291297","0"
"1","1","35","0.2680965147453083","19","199","328.15","19","199","328.15","0.09718603439291297","0"
"1","1","35","0.2680965147453083","7","70","71.66","7","70","71.66","0.09718603439291297","5"
"1","1","35","0.2680965147453083","25","131","190.88","25","131","190.88","0.09718603439291297","5"
"2","2","35","1.4814814814814816","62","625","1107.4500000000003","109","1250","2214.9000000000005","0.14411977783144167","0"
"2","2","35","0.5649717514124294","15","144.5","302.25499999999994","29","289","604.5099999999999","0.14411977783144167","0"
"5","4","35","1.3793103448275863","13","205.2","444.51200000000006","45","1026","2222.5600000000004","0.28492100814702775","1"
"4","4","35","4.651162790697675","48.5","151.25","236.395","126","605","945.58","0.23798726470849907","1"
"2","2","35","1.834862385321101","8.5","87.5","142.945","15","175","285.89","0.14411977783144167","0"
"3","2","35","4.651162790697675","15","203.66666666666666","243.4666666666667","44","611","730.4000000000001","0.19105352126997036","0"
"3","2","35","4.651162790697675","50","214.66666666666666","372.19","144","644","1116.57","0.19105352126997036","1"
"1","1","35","0.2680965147453083","24","79","111.97999999999999","24","79","111.97999999999999","0.09718603439291297","5"
